time,total_precipitation_sum,total_precipitation_sum_sum,temperature_2m,snow_depth,volumetric_soil_water_layer_1,runoff_sum
1961-01-01,0.0,0.0,-18.22518030802409,2.6535166666666665,30.70886666666667,0.0
1961-01-02,0.0037325719992319,0.011197716,-11.8403902053833,2.3829333333333333,30.6973,0.0
1961-01-03,0.0,0.0,-14.950612703959148,2.156516666666666,30.6871,0.0
1961-01-04,0.0,0.0,-19.75170771280925,2.135933333333333,30.6772,0.0
1961-01-05,0.0,0.0,-17.75807825724284,2.0248666666666666,30.66903333333333,0.0
1961-01-06,0.0050630941987037,0.015189283,-18.76498794555664,1.9041000000000003,30.66095,0.0
1961-01-07,0.0,0.0,-15.08836873372396,1.6876833333333334,30.650133333333333,0.0
1961-01-08,0.0027171093970537,0.008151328,-17.32727559407552,1.6218333333333332,30.64218333333333,0.0
1961-01-09,0.0235706244905789,0.07071187,-19.60561180114746,1.5805833333333332,30.63428333333333,0.0
1961-01-10,0.0063542878876129,0.019062864,-23.565336227416992,1.55135,30.626449999999995,0.0
1961-01-11,0.0,0.0,-23.237290064493816,1.5339833333333337,30.617416666666667,0.0
1961-01-12,0.0,0.0,-18.196834564208984,1.5083833333333334,30.6078,0.0
1961-01-13,0.0039683151990175,0.011904946,-14.836950620015465,1.4326833333333333,30.600150000000003,0.0
1961-01-14,0.2704581320285797,0.81137437,-15.12436326344808,1.5653333333333332,30.59255,0.0
1961-01-15,0.5508649150530497,1.6525948,-16.260066986083984,1.8722833333333333,30.585016666666665,0.0
1961-01-16,0.0454159714281559,0.13624792,-21.10208511352539,1.88085,30.577516666666668,0.0
1961-01-17,0.0012427022059758,0.0037281066,-19.937828699747723,1.8365333333333336,30.57006666666668,0.0
1961-01-18,0.0088213092337052,0.026463928,-21.63582356770833,1.8334166666666665,30.5627,0.0
1961-01-19,0.0,0.0,-14.29008134206136,1.8171,30.55535,0.0
1961-01-20,0.0,0.0,-8.830105145772299,1.3133,30.548066666666667,0.0
1961-01-21,0.0150463432073593,0.04513903,-13.970398585001629,1.0617166666666666,30.540766666666663,0.0
1961-01-22,0.0254697899023691,0.07640937,-15.86077912648519,0.8214,30.53363333333333,0.0
1961-01-23,4.667788743972778e-06,1.4003366e-05,-10.842827161153158,0.6367666666666666,30.5221,0.0
1961-01-24,0.1409356047709783,0.4228068,-7.262032667795817,0.3663666666666667,30.51556666666667,0.0001333333333333
