time,total_precipitation_sum,total_precipitation_sum_sum,temperature_2m,snow_depth,volumetric_soil_water_layer_1,runoff_sum
1961-01-01,0.0,0.0,-9.23534901936849,6.5755,16.351475,0.2300249999999999
1961-01-02,0.0059056213746468,0.017716864,-8.930778503417969,6.490175,16.3343,0.227375
1961-01-03,0.0,0.0,-10.498984654744469,6.441575,16.318550000000002,0.224825
1961-01-04,0.0110448723038037,0.033134617,-10.526617050170898,6.41715,16.30305,0.22225
1961-01-05,0.030691439906756,0.09207432,-12.667035420735678,6.277324999999999,16.287725000000002,0.2197
1961-01-06,0.0,0.0,-17.16565450032552,6.197125,16.272575,0.2172
1961-01-07,0.0,0.0,-16.074951171875,6.153625,16.25765,0.21475
1961-01-08,0.0,0.0,-11.538735707600912,6.063775,16.24205,0.212275
1961-01-09,0.0,0.0,-9.206184387207031,5.934950000000001,16.22705,0.2098499999999999
1961-01-10,0.0072722360491752,0.021816708,-12.80593236287435,5.78985,16.21265,0.207475
1961-01-11,0.0663697868585586,0.19910936,-16.205609639485676,5.815200000000001,16.1984,0.205125
1961-01-12,0.0638590256373087,0.19157708,-16.61290232340495,5.841374999999999,16.18435,0.2027999999999999
1961-01-13,0.0016346660753091,0.004903998,-18.3897705078125,5.781075,16.170225,0.2005
1961-01-14,0.0,0.0,-15.513013203938804,5.610225,16.15615,0.1982
1961-01-15,0.0,0.0,-13.273145039876304,5.227774999999999,16.142575,0.19595
1961-01-16,0.0,0.0,-18.150984446207683,5.108625,16.129175,0.1937499999999999
1961-01-17,0.0017126513024171,0.005137954,-14.740865071614584,5.043375,16.114449999999998,0.191525
1961-01-18,0.014675423502922,0.04402627,-13.697903951009115,5.011100000000001,16.101025,0.189375
1961-01-19,0.00286667731901,0.008600032,-12.860949198404947,4.955325,16.087600000000002,0.1872
1961-01-20,0.0011754383643468,0.003526315,-12.78665288289388,4.8311,16.0738,0.1851
1961-01-21,0.0106845336655775,0.0320536,-12.657334645589192,4.7806,16.061149999999998,0.182975
1961-01-22,0.0,0.0,-9.695486704508465,4.691975,16.048650000000002,0.180925
1961-01-23,0.0,0.0,-9.87548319498698,3.852575,16.036175,0.178875
1961-01-24,0.0,0.0,-11.070817311604818,3.59855,16.0202,0.17685
1961-01-25,0.0004599139016742,0.0013797417,-9.818892161051432,3.510625,15.987175,0.1748249999999999
1961-01-26,0.0023333334053556,0.007,-5.04747200012207,3.4068,15.942125,0.1729
1961-01-27,0.0,0.0,-5.059150377909343,3.252475,15.91285,0.170875
1961-01-28,0.0,0.0,-8.911907831827799,3.13345,15.8923,0.168975
1961-01-29,0.0,0.0,-9.968396504720053,2.83475,15.87285,0.167025
1961-01-30,0.0087276486059029,0.026182946,-11.721354166666666,2.637875,15.861625,0.165125
1961-01-31,0.0,0.0,-15.760490417480469,2.5373,15.8482,0.1633
