time,total_precipitation_sum,total_precipitation_sum_sum,temperature_2m,snow_depth,volumetric_soil_water_layer_1,runoff_sum
1961-01-01,0.0335568349589319,1.2597225,-4.243785096149819,13.236156770833333,27.451083854166665,0.1282010416666666
1961-01-02,0.0262739961126855,1.0617172,-3.8133876510694913,12.950133333333332,27.454836979166664,0.0933354166666666
1961-01-03,0.0484047601474266,1.6160794,-3.568088293075561,12.69288125,27.446070833333334,0.074340625
1961-01-04,0.6514075515316983,25.808472,-4.367341862005346,12.760383333333332,27.44815,0.0387432291666666
1961-01-05,0.479581735589925,16.182304,-7.378573202619366,12.897275,27.43929375,0.0429182291666666
1961-01-06,0.0483205092011713,1.7206666,-9.18387540181478,12.837955729166666,27.41357135416667,0.0594229166666666
1961-01-07,0.1486355743425733,6.3104897,-6.100498737073413,12.746060416666667,27.38045625,0.0261651041666666
1961-01-08,0.1439878861693775,5.5400662,-6.727712023491953,12.677958854166668,27.3509265625,0.0367994791666666
1961-01-09,0.0486411206862505,1.3951206,-4.468588015612434,12.498846874999998,27.323709375,0.0342833333333333
1961-01-10,0.2989899776145523,13.7828665,-5.530009106093762,12.554221875,27.300540625,0.02729375
1961-01-11,0.8300813576754402,38.966072,-5.197319049461216,12.9838609375,27.31099895833333,0.0558286458333333
1961-01-12,0.0587025433413538,2.0338392,-6.006190987194286,12.947900520833334,27.28242708333333,0.0375937499999999
1961-01-13,0.0391073923777131,1.3416221,-6.906803205901502,12.850538541666667,27.252772916666665,0.0199921874999999
1961-01-14,0.0312485687580763,1.1160542,-8.802798645169128,12.754531770833331,27.224203125000003,0.0239197916666666
1961-01-15,0.0376507197963256,1.5064111,-10.270714339087991,12.677701041666666,27.19314895833333,0.0211458333333333
1961-01-16,0.0724885232527466,2.6492186,-10.094105842066748,12.6145078125,27.163608333333336,0.0254854166666666
1961-01-17,0.1368695737100115,5.927785,-8.820947160907819,12.60043125,27.134774479166666,0.0297520833333333
1961-01-18,0.0141850800490846,0.49741772,-7.685737516365798,12.527093229166669,27.110513541666663,0.0338234375
1961-01-19,0.1995198478301366,8.949969,-6.6477586428324384,12.591606250000002,27.08999270833333,0.0229796874999999
1961-01-20,1.3666379647512064,55.50865,-8.520421504974365,13.339775,27.1431140625,0.0639317708333333
1961-01-21,0.1091924571961748,3.2065344,-10.73531291064094,13.4459015625,27.1257875,0.0340911458333333
1961-01-22,0.869783602508844,37.84566,-8.76329709969315,13.926497916666667,27.124649479166667,0.0319947916666666
1961-01-23,0.0633482933409658,2.1678052,-8.919582021002677,13.883610416666668,27.106671354166668,0.051809375
1961-01-24,0.0430803109763884,1.138267,-10.658682598787196,13.775565625,27.09212604166667,0.0461833333333333
