time,total_precipitation_sum,total_precipitation_sum_sum,temperature_2m,snow_depth,volumetric_soil_water_layer_1,runoff_sum
1961-01-01,0.0110231339931488,0.022046268,10.359431266784668,0.0,40.59413333333333,0.2646666666666666
1961-01-02,0.0,0.0,11.784586906433104,0.0,39.87923333333333,0.2602
1961-01-03,0.0061841011047363,0.012368202,11.498756408691406,0.0,39.31686666666666,0.2540333333333333
1961-01-04,0.0340954363346099,0.06819087,12.307622909545898,0.0,38.80573333333333,0.248
1961-01-05,1.486388087272644,2.9727762,13.00436782836914,0.0,38.77646666666667,0.7934333333333333
1961-01-06,0.0,0.0,10.77386474609375,0.0,38.3353,0.2377
1961-01-07,0.0,0.0,10.6448974609375,0.0,37.906533333333336,0.2336333333333333
1961-01-08,0.0067080408334732,0.013416082,10.303832054138184,0.0,37.522466666666666,0.2299333333333333
1961-01-09,0.0,0.0,10.757305145263672,0.0,37.087700000000005,0.2265
1961-01-10,0.0,0.0,9.700644493103027,0.0,36.65166666666667,0.2232
1961-01-11,0.0568448305130004,0.11368966,8.676506042480469,0.0,36.341366666666666,0.2250333333333333
1961-01-12,0.0,0.0,9.746665954589844,0.0,35.96176666666667,0.2178333333333333
1961-01-13,0.0101847648620605,0.02036953,5.02807092666626,0.0,35.74966666666666,0.2156333333333333
1961-01-14,0.0047678649425506,0.00953573,2.1893794536590576,0.0,35.68879999999999,0.2141666666666666
1961-01-15,0.0610872507095336,0.1221745,5.868388652801514,0.0,35.506933333333336,0.2136333333333333
1961-01-16,0.0,0.0,2.8240253925323486,0.0,35.3631,0.2115
1961-01-17,0.0,0.0,3.01249098777771,0.0,35.16556666666667,0.2094333333333333
1961-01-18,0.0107604414224624,0.021520883,5.320074081420898,0.0,34.987300000000005,0.2080666666666666
1961-01-19,0.0,0.0,6.164763450622559,0.0,34.7717,0.2066
1961-01-20,0.2103124558925628,0.4206249,7.731566429138184,0.0,34.57083333333333,0.2094333333333333
1961-01-21,0.6916297674179077,1.3832595,8.186952590942383,0.0,34.36196666666667,0.2039333333333333
1961-01-22,0.5461442470550537,1.0922885,7.210087776184082,0.0,34.27703333333333,0.3599666666666666
1961-01-23,2.1935181617736816,4.3870363,7.477389335632324,0.0,34.410666666666664,0.4991666666666667
1961-01-24,0.0,0.0,7.1677446365356445,0.0,34.221133333333334,0.2617666666666666
1961-01-25,0.0,0.0,7.297782897949219,0.0,33.85873333333333,0.1981
1961-01-26,0.0,0.0,7.954992771148682,0.0,33.57593333333333,0.1968
1961-01-27,0.0,0.0,8.573925971984863,0.0,33.322066666666665,0.1955333333333333
1961-01-28,0.0065673161298036,0.013134632,10.121322631835938,0.0,33.0162,0.1943
1961-01-29,0.0,0.0,9.84526824951172,0.0,32.632533333333335,0.1930333333333333
1961-01-30,0.0033961534500122,0.006792307,9.524089813232422,0.0,32.33553333333333,0.1919333333333333
1961-01-31,0.003353476524353,0.006706953,7.271563529968262,0.0,32.07313333333334,0.1907333333333333
1961-02-01,0.2225072681903839,0.44501454,6.864565849304199,0.0,31.845433333333336,0.1896
1961-02-02,0.0,0.0,9.89369773864746,0.0,31.476166666666668,0.1897
1961-02-03,0.0,0.0,9.604351997375488,0.0,31.236633333333334,0.1907333333333333
1961-02-04,9.18954372406006,18.379087,10.623294830322266,0.0,34.27963333333333,2.6645333333333334
1961-02-05,0.3095381557941437,0.6190763,8.751056671142578,0.0,33.91816666666667,0.1851999999999999
1961-02-06,0.0,0.0,10.29440975189209,0.0,33.356500000000004,0.1844333333333333
1961-02-07,0.0,0.0,11.955676078796388,0.0,32.76326666666667,0.1830666666666666
1961-02-08,0.0,0.0,12.067514419555664,0.0,32.2516,0.1819999999999999
1961-02-09,0.3124346137046814,0.6248692,12.957290649414062,0.0,31.8576,0.2028999999999999
1961-02-10,0.0,0.0,11.85133934020996,0.0,31.43996666666668,0.1798999999999999
1961-02-11,0.2896602153778076,0.57932043,10.187814712524414,0.0,31.128533333333337,0.1884333333333333
1961-02-12,0.3303261995315552,0.6606524,10.660478591918944,0.0,30.818,0.1790999999999999
1961-02-13,0.1727118492126464,0.3454237,12.55941104888916,0.0,30.463166666666663,0.1842666666666666
