time,total_precipitation_sum,total_precipitation_sum_sum,temperature_2m,snow_depth,volumetric_soil_water_layer_1,runoff_sum
1961-01-01,0.0,0.0,-13.652881304423014,6.7353250000000005,21.02015,0.452675
1961-01-02,0.0038481430383399,0.019090578,-9.947426795959473,6.6537,20.96445,0.4485749999999999
1961-01-03,0.0048135078201691,0.023460131,-11.136301676432293,6.61975,20.91055,0.4444749999999999
1961-01-04,0.0,0.0,-11.757771174112955,6.610025,20.858425,0.44045
1961-01-05,0.1401072070002555,0.65892816,-9.886641502380373,6.583125000000001,20.807875,0.4363749999999999
1961-01-06,0.026134205982089,0.13996053,-13.064709027608236,6.565775,20.75885,0.43235
1961-01-07,0.0009799127001315,0.005791321,-12.83142058054606,6.530425,20.711275,0.428325
1961-01-08,0.0204992492993672,0.100331485,-10.111688613891602,6.47365,20.665025,0.42435
1961-01-09,0.0,0.0,-7.254246711730957,6.428,20.62005,0.4204
1961-01-10,0.0267570987343788,0.124838114,-12.022706031799316,6.2629,20.5763,0.41645
1961-01-11,0.0171162883440653,0.07163761,-16.61329714457194,6.26155,20.53375,0.41255
1961-01-12,0.001422818750143,0.0085369125,-10.879942258199057,6.090275,20.4922,0.408675
1961-01-13,0.0021075106536348,0.012645064,-9.522104263305664,5.556875,20.451775,0.4048
1961-01-14,0.000407309581836,0.0024438575,-8.13448397318522,5.362,20.412325,0.4009749999999999
1961-01-15,0.0007919619480768,0.0047517717,-10.650787035624186,4.790375,20.373875,0.3972
1961-01-16,0.003834723184506,0.020257723,-13.012677192687988,4.7165,20.33625,0.3933999999999999
1961-01-17,0.0,0.0,-11.244308471679688,4.667,20.299525,0.38965
1961-01-18,0.0180263395110766,0.08714181,-9.973325411478678,4.60065,20.26365,0.3859249999999999
1961-01-19,0.0069363475777208,0.03435505,-9.456286430358888,4.5127500000000005,20.2285,0.382225
1961-01-20,0.0005986042087897,0.0035916253,-8.531338373819986,4.4481,20.194175,0.37855
1961-01-21,0.0,0.0,-6.352681954701741,4.279725,20.178625,0.3811
1961-01-22,0.0015389410157998,0.009233646,-5.474740823109944,4.173875,20.190975,0.38485
1961-01-23,1.9511611859003704,9.709091,-5.236273606618245,5.63785,20.157375,0.36775
1961-01-24,0.0909900180995464,0.47703746,-9.290818214416504,5.672025,20.124475,0.3641999999999999
1961-01-25,0.0085876335700353,0.040981837,-9.959431012471518,5.580349999999999,20.092125,0.3607249999999999
1961-01-26,0.002725562856843,0.013353377,-7.720532099405925,5.4921500000000005,20.06045,0.357225
1961-01-27,0.0008460171520709,0.005076103,-6.053568522135417,5.419725,20.029400000000003,0.35375
1961-01-28,0.0070637557655572,0.03393211,-5.30026642481486,5.305375,19.999075,0.3503
1961-01-29,0.0268882121890783,0.13376755,-6.807318687438965,5.191675,19.969275,0.346925
1961-01-30,0.006662018597126,0.03997211,-10.876953125,4.7118,19.940025,0.3435249999999999
1961-01-31,0.0176132448638478,0.087872945,-13.027029037475586,4.611174999999999,19.9114,0.3402
1961-02-01,0.143899992108345,0.724615,-10.200093587239584,4.646625,19.88325,0.3369
1961-02-02,0.1225270181894302,0.61114544,-8.174622217814127,4.67375,19.8554,0.333625
1961-02-03,0.0,0.0,-5.802476247151692,4.49025,19.89505,0.341725
1961-02-04,1.2141596873601277,6.166642,-2.9926751454671225,5.4877,19.867375,0.32725
1961-02-05,0.1037266105413436,0.62107825,-6.333152135213216,5.645200000000001,19.839925,0.3239499999999999
1961-02-06,0.0603462656339009,0.30256617,-8.076284090677897,5.6000250000000005,19.812925,0.320775
1961-02-07,0.0113051744798819,0.04404331,-8.701505661010742,5.514225,19.786325,0.3176
1961-02-08,0.0038187826673189,0.01931747,-7.705304463704427,5.433225,19.760225,0.3145
1961-02-09,0.0067893067995707,0.03514541,-7.598174889882405,5.29135,19.734575,0.31145
1961-02-10,0.2265917857487996,1.1325618,-5.175707658131917,5.1828,19.70935,0.308375
1961-02-11,0.0,0.0,-8.35643196105957,4.777975,19.6845,0.3053749999999999
1961-02-12,0.0744175153474013,0.37714183,-7.956097443898519,4.28335,19.660075,0.302375
1961-02-13,0.0300948346654574,0.15852015,-8.501073519388834,4.092275,19.636075,0.299375
1961-02-14,0.0062169258793195,0.037301555,-8.936318715413412,3.874975,19.611575,0.29645
1961-02-15,0.0,0.0,-7.839123725891113,3.631025,19.58805,0.293575
1961-02-16,0.0,0.0,-6.350347518920898,3.0056000000000003,19.84375,0.3280499999999999
1961-02-17,0.0,0.0,-6.236311912536621,1.683,20.78105,0.451775
1961-02-18,0.0795494616031646,0.402732,-4.489175319671631,1.39365,20.8443,0.313025
1961-02-19,0.0568658113479614,0.28319937,-3.300846894582113,1.300775,20.747425,0.284475
1961-02-20,0.0273628917833169,0.13075244,-4.577518781026204,1.204425,20.6454,0.280175
1961-02-21,0.0289493724703788,0.13659507,-3.150345087051392,1.034425,20.5531,0.279175
1961-02-22,0.0,0.0,-0.4618333180745442,0.6057750000000001,20.602525,0.314125
1961-02-23,0.0603256498773892,0.30782616,-3.0448029041290283,0.514425,20.46375,0.27305
1961-02-24,0.0033273299535115,0.01996398,-3.5436818599700928,0.189175,20.435075,0.295725
1961-02-25,0.0105198832849661,0.052267857,-3.858255704243978,0.1571,20.286375,0.268875
1961-02-26,0.0903802091876665,0.45399618,-1.0088858604431152,0.051925,20.1238,0.275775
1961-02-27,0.0,0.0,1.9044245481491089,0.0,19.829625,0.268
1961-02-28,1.4014738003412883,6.6500773,0.8218162457148234,0.0,19.988825,0.3013249999999999
1961-03-01,0.0320380429426829,0.1587682,1.1396708488464355,0.0,19.98945,0.2803
1961-03-02,2.4909051259358725,12.04099,1.1921286582946775,0.2093499999999999,20.930675,0.4157499999999999
1961-03-03,0.0708160164455572,0.37225306,-3.1844587326049805,0.0,20.850875,0.25045
1961-03-04,0.0110178403556346,0.051545046,-3.527297258377075,0.0,20.66685,0.2471499999999999
1961-03-05,0.0,0.0,-0.8416686256726583,0.0,20.340275,0.244325
1961-03-06,0.0,0.0,-1.0993347962697346,0.0,20.2378,0.241775
1961-03-07,0.5799618562062582,2.9642782,-0.492076168457667,0.0,20.2047,0.250325
1961-03-08,0.4809523522853851,2.4638925,0.1326694538195928,0.0,20.17855,0.25165
1961-03-09,0.0,0.0,1.3167009353637695,0.0,19.784325000000003,0.234225
1961-03-10,0.0013654629389444,0.008192778,3.448376019795736,0.0,19.36755,0.2317
1961-03-11,0.0018601678311824,0.011161007,2.9034841060638428,0.0,19.0852,0.2292249999999999
1961-03-12,0.0308550372719764,0.17349167,3.0022871494293213,0.0,18.737875,0.226775
1961-03-13,0.1733143329620361,0.85525036,3.675948858261109,0.0,18.3563,0.225125
1961-03-14,0.0,0.0,3.433488607406616,0.0,17.973975,0.22405
1961-03-15,0.0824560423692067,0.49090815,5.563457012176514,0.0,17.535575,0.2199249999999999
1961-03-16,0.0,0.0,7.700090408325195,0.0,16.741775,0.2168999999999999
1961-03-17,0.0,0.0,7.989840666453044,0.0,16.020975,0.214375
1961-03-18,2.357970714569092,11.5258,6.606360912322998,0.0,17.168375,0.4020999999999999
1961-03-19,0.1184073984622955,0.6165921,4.3463640213012695,0.0,16.917475,0.211725
1961-03-20,0.084232822060585,0.39877322,3.844799518585205,0.0,16.648325,0.2079
1961-03-21,0.0,0.0,3.480297883351644,0.0,16.3218,0.208125
1961-03-22,0.0041796763737996,0.025078058,5.9186110496521,0.0,15.85275,0.202475
1961-03-23,0.1933146218458811,1.1156335,4.390782356262207,0.0,15.55065,0.2017
1961-03-24,0.4693614840507507,2.426344,4.302842299143474,0.0,15.449625,0.205675
1961-03-25,0.010136678814888,0.060820073,2.629155397415161,0.0,15.129975,0.197
1961-03-26,0.0,0.0,2.347780783971151,0.0,14.78275,0.193375
1961-03-27,0.0025574055810769,0.0153444335,3.0953778425852456,0.0,14.418325,0.191125
1961-03-28,0.0826394955317179,0.37339813,5.996298313140869,0.0,14.06355,0.1896499999999999
1961-03-29,0.0073141132791837,0.04388468,4.813925902048747,0.0,13.708875,0.1881
1961-03-30,0.0,0.0,4.065205415089925,0.0,13.323575,0.184625
1961-03-31,0.0147186517715454,0.08301842,4.980771541595459,0.0,12.9503,0.182525
1961-04-01,0.0,0.0,6.754792372385661,0.0,12.3972,0.1805
1961-04-02,0.1061714887619018,0.49248695,11.354944864908854,0.0,11.845325,0.17905
1961-04-03,0.0026507178942362,0.015904307,11.614736557006836,0.0,11.148175,0.176375
1961-04-04,0.0188653320074081,0.11319199,5.636424064636231,0.0,10.872725,0.1744
1961-04-05,0.0,0.0,5.568243026733398,0.0,10.571375,0.172425
1961-04-06,0.0,0.0,8.550150235493978,0.0,10.108425,0.170325
1961-04-07,0.0,0.0,6.3628285725911455,0.0,9.794425,0.168375
1961-04-08,0.0292705992857615,0.1756236,1.491153875986735,0.0,9.706,0.1664999999999999
1961-04-09,0.0078429182370503,0.04705751,4.422950426737468,0.0,9.49315,0.164575
1961-04-10,0.0,0.0,9.658819198608398,0.0,9.1637,0.162675
1961-04-11,0.0531067649523417,0.30793953,11.083906173706056,0.0,8.93445,0.1609
1961-04-12,0.0,0.0,14.679798444112144,0.0,8.5681,0.1589749999999999
1961-04-13,0.2497217059135437,1.2269926,13.209007581075031,0.0,8.350925,0.158175
1961-04-14,0.0538055226206779,0.24598147,13.31395467122396,0.0,8.198825,0.1557
1961-04-15,0.080906276901563,0.3850771,10.65177313486735,0.0,8.114525,0.15415
1961-04-16,0.0076348055154085,0.045808833,12.836898803710938,0.0,8.01505,0.151825
1961-04-17,0.0006376008192698,0.003825605,14.823468844095864,0.0,7.934274999999999,0.15005
1961-04-18,3.6658140818277993,18.655231,12.900112787882486,0.0,10.162975,0.283
1961-04-19,4.485550721486409,23.437126,11.74840259552002,0.0,10.24565,0.1720249999999999
1961-04-20,6.881665388743083,35.068245,12.788873354593912,0.0,15.49295,0.5704
