date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_pressure,surface_solar_radiation_downwards_sum,u_component_of_wind_10m,v_component_of_wind_10m,runoff_sum_v
1961-01-01,0.0023218949168207,0.0001903740673397,0.0085957784053526,0.0,6.132299765905764e-05,-276.0406139175532,9.747375021495352e-05,0.0,0.3149628449553803,0.3125214115101902,0.3059981557486136,0.3476798412766848,101289.21525184932,11507809.924178831,1.0301992834603195,1.6500169391764667,0.0810395833333333
1961-01-02,0.0025285762698163,0.0001921037278905,0.0081129734702581,0.0002604031029266,9.716047375284308e-05,-272.7961760527267,0.0001418246971455,0.0005069636810684,0.3155728725054058,0.3124443946048957,0.3060420753874986,0.3476057444655114,100627.26974624686,10838756.574055564,0.3192259419789615,1.6031694264685892,0.0806875
1961-01-03,0.0029031511132329,0.0001899066450467,0.007957898871788,3.706539993291216e-06,0.000127964267304,-274.8950913290847,0.0004348691322172,5.518735580189553e-06,0.3160386414330601,0.3123373216348648,0.306048842118408,0.3475307668182295,100989.21345760251,9593782.402824974,0.7191118666647404,-3.428857575434101,0.0807458333333333
1961-01-04,0.0024953395871868,0.0001877185759708,0.0072876223267775,6.613714446852468e-07,1.4723531687884757e-06,-276.50960435594715,0.0001762143574946,9.319525157692864e-07,0.3140428115126639,0.3122173481477656,0.3060681643009366,0.3474562943576085,101754.34347827722,11385698.42920914,-0.6231764192030709,-1.5481487139210608,0.0814333333333333
1961-01-05,0.0010907973135341,0.0001877893795694,0.0082215319245952,0.0002857272314833,5.623960523886035e-05,-275.6994718220337,7.054112549803944e-05,0.0002880803633256,0.3133607643641353,0.3120727787716341,0.3061012830015613,0.3473839015241841,101722.31032669464,5761485.246185625,0.4911930890812648,-0.9654844109168612,0.0818895833333333
1961-01-06,0.0019536412414914,0.0001884943566925,0.0074810609511029,9.58386464871591e-07,0.0001633681128063,-276.30020663451825,0.0001417128007455,1.862986661741901e-06,0.3139382349085829,0.3119357377188135,0.3061314733054834,0.3473111014830312,101476.1699682122,10987321.68832034,1.5504193137058295,0.3604440254260393,0.0810375
1961-01-07,0.0025991481171075,0.0001868997021116,0.0064190435391542,7.400316802973555e-05,8.300059208868186e-05,-273.5628399657914,0.0001530437277591,7.552012877475001e-05,0.3136523460662508,0.3118153244067014,0.3061569988718303,0.3472381439893525,100941.97008268564,11873707.44673196,1.3940980937814669,1.8332707067819145,0.0814083333333333
1961-01-08,0.0010023835610363,0.0001890109848853,0.0068736346082975,0.0002859027855094,0.0002821410534379,-273.3953815480621,0.00012320968704,0.0003332178665559,0.3153982003413377,0.3116735958689272,0.3061642149587771,0.3471646347552525,100561.81913254395,6794387.1101339245,-0.3630419577357057,1.1743274560591963,0.0816291666666666
1961-01-09,0.0007900629281695,0.000211487538421,0.0101824349183892,0.0020422376387004,0.0002853615043536,-272.54146204483794,0.0002664932610689,0.0040971705345079,0.329378671616678,0.3123985447429188,0.3061848363258522,0.347092293855322,100983.2658289792,4746152.043707107,-1.0465332928050572,-3.04188574896262,0.102125
1961-01-10,0.0028358232821914,0.0001840480721857,0.0166329184694044,7.325013270105845e-05,1.4818137034687451e-08,-279.8359962601556,0.0005168461739903,7.422047389409483e-05,0.3314343565406845,0.3149018174663101,0.3062154390477963,0.3470198555695006,102244.3082282792,8568620.729962021,-0.3230026008382423,-3.9739504306525575,0.0815708333333333
1961-01-11,0.002438841245781,0.0001835005039043,0.0156652617587433,0.0,2.6701522688376727e-06,-280.0736138611462,0.0001817657610092,2.583170498837717e-06,0.3261902398440628,0.3159366005051103,0.3062848940382136,0.3469486692790641,102282.75212501622,12570546.575787865,1.6633863986011068,-0.8601116240110612,0.0806854166666666
