time,total_precipitation_sum,total_precipitation_sum_sum,temperature_2m,snow_depth,volumetric_soil_water_layer_1,runoff_sum
1961-01-01,0.1583722949028015,1.3301058,3.910301796595256,4.824670833333333,45.86380416666667,2.0339625
1961-01-02,3.5562865416208904,34.373196,2.3731341997782387,3.5331187500000008,46.01264583333333,2.2412666666666667
1961-01-03,4.395478248596191,43.280174,3.341112720966339,1.920597916666667,46.41940625,2.74240625
1961-01-04,0.2526074767112732,2.6533954,3.5401296854019164,0.97685,45.03975833333333,1.22986875
1961-01-05,2.6184784173965454,27.502037,0.6665515899658203,1.0317916666666669,44.55344375,1.278547916666667
1961-01-06,0.4277896821498871,3.8187554,1.1961655457814535,0.96785,43.86835,0.9370270833333334
1961-01-07,0.4482306440671285,4.013329,1.9408516446749369,0.7980624999999999,43.30645208333333,0.8704041666666666
1961-01-08,2.835063179334005,28.079498,2.8771413803100585,0.7028916666666667,43.81017916666666,1.4940125
1961-01-09,2.91650226910909,28.725588,4.675540216763814,0.2196833333333333,44.28476666666666,1.6406916666666669
1961-01-10,0.5348711689313252,5.3173304,3.540013806025187,0.1364833333333333,43.47050416666667,0.8303895833333335
1961-01-11,0.1555163741111755,0.9800384,1.72126411596934,0.1398166666666666,42.87125833333334,0.7946874999999999
1961-01-12,0.1385514756043752,1.0438358,-0.3713064233462015,0.1452416666666666,42.43285,0.7906229166666666
1961-01-13,0.2073513785998026,1.7155433,1.6011529644330342,0.1234666666666666,42.05135833333333,0.8129875000000001
1961-01-14,0.2576189398765564,2.0633113,2.634735476970673,0.0866041666666666,41.689422916666665,0.81910625
1961-01-15,0.2905659715334574,2.505598,1.006020704905192,0.0555666666666666,41.41911458333333,0.8236354166666667
1961-01-16,0.0473252852757771,0.25495815,2.128886147340139,0.024025,41.04842708333334,0.7977395833333333
1961-01-17,0.2173056364059448,2.004238,1.2016401370366414,0.0,40.72458125,0.79355
1961-01-18,0.4434786637624104,4.21365,2.713657188415527,0.0,40.4923125,0.8247125000000001
1961-01-19,0.1347260852654775,1.374319,3.4390682140986124,0.0,40.23915416666667,0.7838833333333333
1961-01-20,0.2343223750591278,2.0459905,5.6574489514033,0.0,39.903395833333335,0.7633729166666666
1961-01-21,0.3307757099469502,3.1336634,5.723751163482666,0.0,39.59582916666667,0.7466625
1961-01-22,0.1385705272356669,1.0268414,6.250465297698975,0.0,39.2671625,0.74188125
1961-01-23,0.0745024104913075,0.79181373,8.94033053716024,0.0,38.797547916666666,0.72163125
1961-01-24,0.3024938801924388,3.2069802,6.884558884302775,0.0,38.513389583333336,0.72436875
1961-01-25,0.0930622279644012,1.1827022,5.325716551144918,0.0,38.2105625,0.7094229166666667
1961-01-26,0.5646974980831146,5.3729076,7.473869856198629,0.0,37.97101666666666,0.7374708333333333
1961-01-27,0.0011403948068618,0.022807896,10.16604062716166,0.0,37.36603958333333,0.6848562499999999
1961-01-28,0.6471564710140228,5.7888846,11.177023967107138,0.0,37.202697916666665,0.7759916666666666
1961-01-29,2.8528308073679605,28.003807,5.477300548553467,0.0,37.33012708333333,0.7325604166666667
1961-01-30,0.9756213267644248,9.2463875,4.441838451226552,0.0,37.51215,0.7567208333333334
1961-01-31,3.009587299823761,29.611004,2.9582570672035216,0.0016416666666666,38.76028541666666,1.1864791666666668
1961-02-01,0.6203158815701802,5.9184346,4.438170480728149,0.0,38.75674791666667,0.7199645833333332
1961-02-02,0.2416390260060628,2.401021,5.323445006211598,0.0,38.52533958333333,0.6561770833333332
1961-02-03,0.0,0.0,6.470038159688313,0.0,38.184702083333335,0.6230249999999999
1961-02-04,4.543197258313497,43.996014,6.61665632724762,0.0,40.471491666666665,1.6344145833333334
1961-02-05,7.874699934323628,71.57756,5.577564827601115,0.0,43.46963333333333,2.10148125
1961-02-06,4.113562440872192,41.679386,5.036397385597229,0.0,44.02535833333334,1.35855
1961-02-07,0.0,0.0,6.066858800252279,0.0,43.03451458333333,0.5917041666666667
1961-02-08,0.8628344237804413,8.315952,7.686293848355612,0.0,42.66249166666667,0.7602583333333334
1961-02-09,1.5975541134675342,16.508667,5.789587720235188,0.0,42.36504166666666,0.6505020833333333
1961-02-10,2.2406669080257418,23.67631,5.463211639722188,0.0,42.70780208333333,0.9657708333333336
1961-02-11,0.7983431657155355,7.697274,4.095425792535146,0.0,42.40772291666666,0.6408083333333333
1961-02-12,1.2990546981493631,12.722258,5.326412677764893,0.0,42.10986875,0.6121020833333333
1961-02-13,1.5355964303016665,15.380173,3.779570953051249,0.0,42.19449166666666,0.7856520833333334
1961-02-14,4.4984130859375,43.775204,2.568561760584513,0.0666916666666666,43.73185625,1.5488520833333337
1961-02-15,27.3794620513916,285.29675,0.5777210235595703,5.4359,49.17080833333334,7.448354166666666
1961-02-16,10.585502258936565,95.54631,3.059687419732412,6.1445583333333325,48.36407916666666,5.335760416666666
1961-02-17,0.1983139812946319,1.3329273,6.685184248288472,2.3625291666666666,46.57422708333333,2.5177750000000003
1961-02-18,0.1970171789328257,1.4571775,8.92769660949707,0.44925,44.89010833333334,1.4399854166666668
1961-02-19,1.95813680489858,21.658241,7.777565519014995,0.0786083333333333,43.87926875,1.0494645833333331
1961-02-20,3.4903369545936584,34.517326,8.053629461924235,0.0,43.997314583333335,1.3213916666666667
1961-02-21,7.057962799072266,68.1601,6.863958374659221,0.0,45.5650375,2.4276875
1961-02-22,1.63847842613856,17.610731,4.433573913574219,0.0,44.70522291666666,1.06245
1961-02-23,0.0,0.0,4.49564642906189,0.0,43.65892083333333,0.68580625
1961-02-24,0.4135533392429352,4.3338513,5.63216933409373,0.0,42.9324375,0.7522541666666667
1961-02-25,0.2108583529790242,2.2018757,5.934819714228313,0.0,42.21486041666667,0.7230708333333333
1961-02-26,0.0,0.0,6.629142077763875,0.0,41.482325,0.6988604166666667
1961-02-27,0.3310368716716766,2.9263115,7.691768797238668,0.0,41.056916666666666,0.7698166666666666
1961-02-28,4.418248522281647,45.459965,8.444918719927468,0.0,42.48326875,1.6054583333333334
1961-03-01,2.691757086912791,24.399918,13.97172621091207,0.0,42.13831666666667,0.7658666666666667
1961-03-02,0.179500542084376,1.304977,17.63046325047811,0.0,41.13542916666666,0.7085083333333333
1961-03-03,9.68574639161428,110.45019,10.227170689900715,0.0,43.35670208333333,2.224264583333333
1961-03-04,5.374925112724304,55.793728,6.338777454694112,0.0,44.88339375,2.1473479166666665
1961-03-05,1.1703398545583088,13.0015745,5.606404987970988,0.0,43.935433333333336,0.7941854166666668
1961-03-06,0.7898376226425171,7.69838,6.263641794522603,0.0,43.12591666666667,0.6708333333333334
1961-03-07,1.3628064274787903,15.2793865,6.297362605730693,0.0,43.0806875,1.0175291666666666
1961-03-08,1.494892825682958,16.288403,5.859071238835652,0.0,42.73492291666667,0.7641916666666667
1961-03-09,3.576738091309865,36.077686,5.256610314051311,0.0,43.33095,1.2609583333333334
1961-03-10,3.445390315850576,35.829094,5.545909221967062,0.0,43.74892500000001,1.2700708333333333
1961-03-11,3.2934434612592063,33.76381,7.547365887959797,0.0,43.54832708333334,0.9630541666666668
1961-03-12,1.3856005728244782,12.768109,9.167249282201132,0.0,42.96434375,0.6879083333333333
1961-03-13,8.123794770240783,71.79476,9.412252394358315,0.0,45.46618958333333,2.650229166666666
1961-03-14,9.26707321802775,86.947716,7.875293509165446,0.0,47.03410416666667,3.308172916666667
1961-03-15,10.02357807159424,102.51473,7.367980519930522,0.0,47.34141041666666,3.4636520833333337
1961-03-16,0.2256098349889119,1.8542471,9.71919288635254,0.0,44.737966666666665,0.66519375
1961-03-17,0.3949934045473735,3.3956764,14.264277203877768,0.0,43.322868750000005,0.74435625
1961-03-18,0.6920361240704854,5.130082,20.61453088124593,0.0,41.89865208333334,0.6858124999999999
1961-03-19,0.2287158171335856,2.1192846,16.88908863067627,0.0,40.65108333333333,0.7130895833333333
1961-03-20,1.9094504694143928,20.92382,8.38855148156484,0.0,40.0728,0.7082479166666666
1961-03-21,0.6019003748893738,7.271428,5.197275876998901,0.0,40.058943750000005,0.8070208333333333
1961-03-22,0.6685397267341614,7.15565,5.277110600471497,0.0,39.85667708333333,0.6681812500000001
1961-03-23,7.4685621897379555,75.01651,5.655641857782999,0.0,43.5455625,2.6777458333333333
1961-03-24,2.792968249320984,27.646559,6.218489003181458,0.0,43.682658333333336,1.1430895833333334
1961-03-25,12.29689505894979,124.44172,8.967551279067994,0.0,46.20569999999999,3.023795833333333
1961-03-26,0.4199001987775167,4.182183,11.18887095451355,0.0,44.16574791666666,0.6478708333333334
