date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_pressure,surface_solar_radiation_downwards_sum,u_component_of_wind_10m,v_component_of_wind_10m,runoff_sum_v
1961-01-01,0.0017110550324205,0.0006004037380492,0.0335623697001698,0.0005326769483074,0.0001105704907981,-275.02225844819964,0.0002434570567785,0.0005388182821257,0.3610995461092832,0.3636111246098203,0.3624450380526684,0.3771354715420316,88546.30430011483,5989671.894467867,-0.6484324827007791,0.2694519533675835,0.69185625
1961-01-02,0.0013290656104891,0.000606649564428,0.0347302879813399,0.00045689546696,0.0003332558664027,-275.3315665184986,0.0002223370252651,0.0004858296345912,0.3617516537093613,0.3627709904986658,0.3622526816059472,0.3770463663321086,88425.20799059444,5097671.20505941,-0.0881792090982002,-0.8874472044206837,0.6826875000000001
1961-01-03,0.0033373033419161,0.0005941349925918,0.0336266800277019,4.786154595815895e-05,0.0001241813714958,-275.9560354500438,0.000499382804757,4.994500109868322e-05,0.3595967914393984,0.3618833301349726,0.3620105774843998,0.3769547705867415,88837.4020246755,10633784.129296023,-0.1436636460192447,-1.0619932583073808,0.7176125
1961-01-04,0.0029516115568562,0.0005921581908784,0.0442158364492168,0.0054460710017609,0.0001230613704876,-277.1308169060034,0.0002526472338349,0.0054504274179671,0.3583368145268603,0.3609938401998416,0.3617935987678614,0.3768656423888852,88883.7005766672,6327350.565733998,-1.090323597602719,-0.2573942105899366,0.6745937499999999
1961-01-05,0.0018152576261162,0.0005875137214903,0.0723204425294985,0.0006346376509262,0.0001238683997533,-278.13533955119914,0.0002969886709713,0.0006381787857221,0.35761343844425,0.3601870283571398,0.3615773618792428,0.3767768309858699,89316.57749442036,8384493.784080749,0.0968388924987174,-1.1039202674010615,0.7255124999999999
1961-01-06,0.0024084260993508,0.0005909477337819,0.0669482544563956,1.5099503988048136e-05,0.0002824683859658,-278.3475727420187,0.0003196470384937,1.6148115762182363e-05,0.3584574453723393,0.3595821127098131,0.3613449801101446,0.3766872585847854,89142.56540259195,12413748.959243644,0.1746904425074561,-0.0582562061526047,0.72694375
1961-01-07,0.0016030813345426,0.0006168485430293,0.0673065867874226,0.0019350028838959,0.0008463025010024,-276.4882368522102,0.0001658986644921,0.0019447635794031,0.3636678815329684,0.359967300186297,0.3611260299955547,0.3765973872999524,88450.06804458427,8323773.606745877,-0.0063611015916698,0.2282034949424557,0.6611437499999999
1961-01-08,0.001557183673388,0.0006269971057496,0.0656068872630731,0.0003298374831246,0.001193243536636,-276.02397448174725,0.0002095330943488,0.0003341298551681,0.3690921051082577,0.3615892048076218,0.3609428982084641,0.3765064123100156,88063.08056285031,10282290.614283891,0.0897625681184371,-0.3206317141486474,0.82240625
1961-01-09,0.0013747058910657,0.0005778983945482,0.06676093805314,0.0005471431362864,0.0001465329351609,-276.4252056404667,0.0002328380292667,0.0005945497586183,0.3651834405223462,0.3627882724289371,0.360822438066667,0.3764159191325405,88680.75475080746,5844500.476811041,-0.0851752575818321,-1.3266813744678638,0.6752750000000001
1961-01-10,0.0024778067116591,0.0005707913564435,0.067720984332246,0.0004999213697898,3.600002079535767e-05,-279.2703999282118,0.0004517486101435,0.0005028792956546,0.3615593321913018,0.3624734322118331,0.36070855746942,0.3763252596377737,89728.64501963524,8798591.87504791,-0.2764802272760158,-1.6903762275988556,0.65435
1961-01-11,0.0023614601746736,0.0005700119592699,0.0669344493495073,0.0003397176605014,8.582431307557258e-05,-279.47479733054894,0.0003439450549763,0.0003438709906479,0.3597355663844934,0.3616706785110481,0.3605805152086297,0.376234937976275,89677.56761427867,9770149.453685954,-0.2519313382877005,-0.7574182103121994,0.6447312500000001
1961-01-12,0.0029482977490734,0.0005699424938146,0.065163504452403,1.2833730263988436e-05,0.0001680413064725,-278.3439810131666,0.000423543750195,1.554396155106684e-05,0.3591552548115879,0.3608461190496584,0.360428173768145,0.3761430114239872,89464.57691954987,11868167.380350072,0.7875214569369927,-0.9634638492630856,0.6422
1961-01-13,0.0031676414710999,0.0005991381797827,0.0584862801931282,0.0,0.000820299306599,-276.10513458695453,0.0003335692173614,1.714602035463031e-06,0.3640543007727789,0.3607873640852005,0.3602676247825442,0.376051344237322,89316.54805944752,12071783.265874537,0.6569984685896937,-0.3233353679455614,0.66895625
1961-01-14,0.0034028655944944,0.0006124257462622,0.0495206885603652,8.172821194043906e-06,0.001181404372734,-275.70175877313557,0.00031926503251,1.0127893616033513e-05,0.3696651817774388,0.3621140003996333,0.3601271357336695,0.3759593305258382,89159.24257987597,13660473.00089434,0.533438678616524,-0.2656736107874931,0.66045625
1961-01-15,0.0033472333147682,0.0005564666143151,0.0473558211376352,0.0002221378560962,3.916227251721536e-06,-279.3128915658481,0.00040841711696,0.0002239778859285,0.3642086535762021,0.3629212900339392,0.3600551070653623,0.375868528310934,89926.56408878039,8554901.588348025,0.7541109667812905,-1.83982450219528,0.62768125
1961-01-16,0.0036158575866168,0.0005832365856204,0.0424912430237811,0.0,0.0006118638443822,-276.77627488870553,0.0002583980106242,1.2775253708241507e-06,0.3659010952088938,0.3628916388897049,0.3599975463362264,0.3757780477240229,89369.23216661956,14064508.079468507,0.8798825280192478,-0.0016047846168783,0.6272625
1961-01-17,0.0039826398033573,0.0005965570433623,0.035379533502486,0.0,0.0009976356535753,-274.55904766497196,0.000219673187412,0.0,0.3700615386277312,0.3636258449288823,0.3599515590161665,0.375688355631349,89225.33578607273,14124571.894978918,0.2480051798946602,-0.2612446823648514,0.64581875
1961-01-18,0.003418895288763,0.0006043279227723,0.0272874092559209,0.0,0.0011701064383732,-273.64339222514656,0.0002015096054406,0.0,0.3738454331998743,0.3652009478237168,0.3599510872355413,0.3755980668677762,88973.87912182909,13300198.348281588,0.0620120272289767,-0.0143111004729291,0.6211249999999999
1961-01-19,0.003885790404402,0.0005942493090764,0.0200340329806212,0.0,0.0010025859201786,-272.32009192683154,0.0003413936852413,0.0,0.3742351517361122,0.3667040037736184,0.3599905461856024,0.3755060744384074,88907.96354455709,13962493.580682255,-0.0849782727320186,-0.3611346393218211,0.62524375
1961-01-20,0.0033965197549943,0.0005768156310935,0.0149135418205477,2.317999657260149e-07,0.0006668656036139,-271.59331984031957,0.0002945006988163,1.5198258103413236e-06,0.3721613945503474,0.3673861808901947,0.3600813035212374,0.3754141374075212,88883.31119989214,10536513.149099272,0.0772373558009667,-0.0999974072636973,0.6186125
1961-01-21,0.0035204808234262,0.000576906455451,0.0103480440302797,1.2568606869751306e-07,0.0006817145439911,-270.8983984668466,0.0004765372369945,2.673567692265004e-06,0.3702692781445684,0.3672204281837933,0.3601309165176409,0.3753191220649163,88790.28338216768,13872936.985051742,0.2663232521397317,0.0276975530583206,0.6147687500000001
1961-01-22,0.0021724712569564,0.0005989488044338,0.0159527744630965,0.0035123976740676,0.0002584884665935,-271.0350589874366,0.0002634366437001,0.0050058130364595,0.3718594433750491,0.366899688231377,0.3602090050245001,0.3752277603415849,88327.25117918642,7098180.821259744,-0.4749062478321485,-0.1254219194321822,0.63371875
1961-01-23,0.0019853728029353,0.0005912148114424,0.0256974175721527,8.880983839641818e-05,0.0011376939758932,-272.33526490786863,0.000587333376948,0.0002204376225071,0.3789929326229111,0.3691928783595617,0.3603000086884315,0.3751372774802491,88329.56744552944,8944100.60917337,0.4078078147505104,-0.6218641483470483,0.8837312500000001
1961-01-24,0.0040712945217508,0.000557295156573,0.0207772005366373,0.0,0.0005319004905055,-272.57066256133754,0.0007305315338618,4.764608620109577e-07,0.3732227608361616,0.3697282360540397,0.3604028163312225,0.3750433405397758,88779.80160971242,14184535.380605591,0.3886599418257058,-0.8414034374141696,0.7005375
1961-01-25,0.0033833462437009,0.0005792689015768,0.0147524735757101,4.6712341734439123e-07,0.0009417602944925,-270.6673710433766,0.0004385473389643,9.583788360550448e-06,0.3730902198043218,0.3693211507433738,0.3605092495691278,0.3749525808891015,88575.54804333157,13938652.950044714,0.0335455448886086,0.794798124131482,0.5956062500000001
