date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_pressure,surface_solar_radiation_downwards_sum,u_component_of_wind_10m,v_component_of_wind_10m,runoff_sum_v
1961-01-01,0.002781468669111,0.0002482849482944,0.0017336714226246,7.110758634048556e-08,0.0001111844579727,-270.0854026698896,0.0005845198943004,1.345796983331396e-07,0.3122564554418497,0.3133429274242653,0.3078098982628661,0.3556694196372115,101612.37871468689,11418712.5127503,-1.6100740361468031,0.5227030484183582,0.1366222222222222
1961-01-02,0.0011709126468984,0.0002555346807224,0.0011183685227872,3.0486505773812964e-06,6.93149091307684e-05,-269.61550495579246,0.0003840171072288,0.0009167613209708,0.3146607631135159,0.3126113194558071,0.3076990055639382,0.3555647630075114,101067.64406210557,3679080.802327572,-0.0606255496219476,0.2668222302521102,0.1374222222222222
1961-01-03,0.0040627592562833,0.0002456203819688,0.0005428852388363,0.0,5.500804331334062e-05,-271.38054042358914,0.0010182819084217,1.291987302920461e-06,0.3143211393907451,0.3120119684713254,0.3075003764600665,0.3554550152182939,101574.27038786616,10767363.793256886,-0.0185438541917454,-2.562103246791071,0.1375444444444444
1961-01-04,0.0038779796332748,0.0002439693062757,0.0003779172638912,5.035606808558772e-05,7.559131718081765e-06,-273.25402959901623,0.0008179850223783,5.132853525786211e-05,0.3086789859273591,0.3108119761122974,0.3072649174323064,0.35534255966647,102025.70286507918,12685318.940954989,-2.813182053573324,-1.4058381188948827,0.1384333333333333
1961-01-05,0.0012476547593615,0.0002438827913019,0.0047745028662323,0.0007986277035811,7.461566664820438e-05,-273.74251328650627,0.0002845187819556,0.0008108551511475,0.30678376014958,0.3099376855393539,0.307149846716067,0.3552378098945241,102212.95863049712,4577552.290261853,-0.7826412707402298,-0.7714407633535465,0.1447888888888888
1961-01-06,0.0021202339714731,0.0002455903144195,0.0038749263497275,0.0,0.0002953263996486,-273.39179823372336,0.0006724941526223,4.304271301394195e-07,0.307300250442786,0.3088484734774546,0.3069644102973248,0.3551302640054113,102147.1698577792,12506868.633236354,1.171972586959133,0.5641428077885343,0.1626777777777777
1961-01-07,0.0023925812080076,0.0002449705505664,0.0022710482116243,3.313564367231473e-05,0.0002220813411312,-269.7441062762506,0.0007086446444689,0.0002201306458784,0.3069497217868968,0.3077315786913257,0.3067333364630869,0.3550193136366347,101430.36335529026,12462073.06178333,-0.1747198622254869,0.8943136561392271,0.1387333333333333
1961-01-08,0.0019088663720582,0.0002423610137216,0.0014230672764597,1.192660328053702e-07,0.0001772578471601,-269.69336582810365,0.0006809292207168,1.896016659449307e-05,0.3062987175512262,0.306721382918024,0.3064978434862838,0.3549087740295155,100861.37946096694,9657136.684579838,-0.2314028251027618,0.7795942930305015,0.1357111111111111
1961-01-09,0.0004566098481605,0.0003132108505225,0.0087357955811619,0.0029065852043421,0.00049660635413,-271.2977532436343,0.0003753019330712,0.0090228616045591,0.3456119595240985,0.3091857670119106,0.3064325854825759,0.3548089407753757,101256.90649017124,1742666.9587540638,-0.9377673967055038,-2.3950741671612743,0.4578888888888888
1961-01-10,0.0014835952177207,0.000243443861188,0.0221083270713888,0.0017040309949054,0.0003234942692478,-274.87457103432183,0.0005453190046305,0.0018311027524544,0.3569548816497017,0.3186075513174777,0.3064729215156346,0.3547114601246241,102662.7207352704,4191052.124593533,-1.1566269047568083,-3.2987599372047693,0.2468555555555556
1961-01-11,0.0018367876574312,0.0002376938262011,0.0227552600333732,0.0,2.32072285995405e-05,-277.54000388254315,0.000546505086407,2.583170498837717e-06,0.340874449471874,0.3223057035861499,0.3065281940394701,0.3546107864140498,102905.74895143068,12285173.611500943,-0.8394529334055297,0.2088483337926486,0.1367555555555555
1961-01-12,0.0023866818477269,0.0002419383415065,0.0199181298112235,0.0,0.0004156891676725,-274.863968250841,0.0004041992426275,2.34842264035251e-06,0.3364198101356423,0.3234813909330972,0.306635808479535,0.3545124670478403,102350.61327253116,12978704.859147698,1.4262267037706726,1.6457143910116567,0.1379555555555555
1961-01-13,0.0025774200186936,0.0002452351450002,0.0151833629940027,0.0,0.0007301714308285,-272.97577975286896,0.0006070437073011,1.714602035463031e-06,0.3365301588882063,0.3240406117549984,0.3067010090310165,0.3544100739052906,102113.68581793808,13210238.119459182,1.7615767677033365,1.2690820507970866,0.1450777777777777
1961-01-14,0.0026992641921098,0.0002478520087381,0.0090001036786361,0.0,0.0009941460232242,-270.26553280752205,0.0006696924971438,1.725235051708296e-06,0.3388430893376968,0.3246050340708068,0.306717010237771,0.3543047919385724,101922.69486204669,13886989.72377203,1.7233443726176128,2.0969883149849027,0.1624
1961-01-15,0.0036654358099487,0.0002409813059492,0.0048550891892542,1.903696662449743e-06,0.0005329168501596,-271.2703645160489,0.0009086713860783,4.098873991772052e-06,0.3359118222279015,0.3249368823746375,0.3067029849306014,0.3541966411689159,102594.26697686133,13001870.394660275,1.5761183565848564,-2.309435422071355,0.1430333333333333
1961-01-16,0.0030291370388254,0.0002350474738225,0.0031155123741371,0.0,0.0001624312539347,-273.22753238091474,0.0009141924443405,1.2775253708241507e-06,0.3292672462339334,0.3241716200235369,0.3066478911832963,0.3540867921854359,102345.77648671596,14465177.39585829,1.3468094544318487,1.5654061820382048,0.1369666666666666
1961-01-17,0.003126011966598,0.000234496166562,0.0019248654684736,0.0,0.0001931013168052,-271.34231066662716,0.0009286287442313,0.0,0.3241820610952129,0.322577003227868,0.3065516930882144,0.3539763264610095,102084.53284016618,14189053.135717954,0.4159683056515318,0.1815734423399039,0.1371777777777778
1961-01-18,0.002742482736597,0.0002325653172959,0.0010406304374179,0.0,0.0001161529993548,-270.0349540678459,0.0008337886437541,0.0,0.3201625074701823,0.3208493052046327,0.3064490537062926,0.3538670608134882,101925.84667570412,13996368.475782985,-1.6801190935706467,0.8388029753743591,0.1369222222222222
1961-01-19,0.0019494507084985,0.0002310248616213,0.0004293317836692,0.0,7.214281665285259e-05,-269.30440237086736,0.0007761482869173,0.0,0.3163669648639174,0.3189523757724782,0.3063165152281688,0.3537572588363752,101617.25337417972,10956748.37788807,0.110725422560832,0.9499371723288428,0.1373222222222222
1961-01-20,0.0025751683303148,0.0002296906300609,0.0001009487848707,0.0,4.1903889349587005e-05,-266.02154470926087,0.0010365424781333,1.3062615380476927e-06,0.3121022851123426,0.3167385704349115,0.3061114992429746,0.3536436215967111,101474.83893139473,13977449.68954304,0.4666199465160857,-0.1754016220226175,0.1345222222222222
1961-01-21,0.0028618016579411,0.0002283823065779,1.821061482044041e-05,0.0,1.7697784374495917e-05,-267.0943349857081,0.0011576755658039,2.541734204442037e-06,0.3071728727632421,0.3140698132114256,0.3058044543057651,0.3535267057717509,101409.08452260138,14314138.326202292,0.6493568103770045,0.9639005186050572,0.1353333333333333
1961-01-22,0.0028799936397218,0.0002699972025319,3.300891558274859e-06,0.0,8.040751886351478e-06,-263.7095649609339,0.0012105640802413,0.0038381317655094,0.3144770207737779,0.3115615975299804,0.3054694871512379,0.3534084411252006,101053.42104161542,13101472.221119285,-1.060082109990888,0.0375039368158902,0.1352888888888889
1961-01-23,0.0005754564603305,0.0002970752034839,-7.345364722995101e-24,0.0,1.820166128742232e-06,-268.56996212798845,0.0004445222250565,0.0057289835851972,0.3769623575075101,0.322504921466532,0.305475932464086,0.3533091982797369,100819.13410282822,1870070.2125620395,1.3643997721639685,-0.689927149501759,1.085188888888889
1961-01-24,0.0047991086545411,0.0002254440668978,-7.345364722995101e-24,0.0,1.0515471858846065e-06,-268.5497801071525,0.0012611365202389,8.324849037344902e-07,0.3523108041512932,0.3311962330291694,0.3055466356984194,0.353201345108261,101344.38369830888,13241322.710251585,2.658893213833015,-1.2388056062429271,0.1392777777777777
1961-01-25,0.0026599244736919,0.0002244914126849,-7.345364722995101e-24,0.0,3.461038874535248e-07,-270.51901955006906,0.0011591837454052,8.624463703199581e-07,0.3377727515291206,0.3303266548445306,0.3055397253272074,0.3530865376059154,101579.84197503956,15175088.88447715,-0.4988587262102866,1.128426386262858,0.1330888888888889
1961-01-26,0.0035351849563232,0.0002289620135186,-7.345364722995101e-24,0.0,2.283629093108145e-07,-265.21865616382246,0.0013522742830641,0.0005973841694959,0.3304196258219358,0.3277905045413095,0.305444578890779,0.3529690692385194,101263.5354432465,14557746.2241999,-1.4145355660941628,0.6133950000155012,0.1342111111111111
1961-01-27,0.0024297237906291,0.0002387068016815,-7.345364722995101e-24,0.0,9.574340351962605e-08,-265.5814675450317,0.0008188798298717,0.0015446705711473,0.32961835702886,0.3261162464464579,0.3054705943035191,0.3528633629087645,101419.87085332807,6317150.1324662,-1.4135452158214823,-1.5984118336095354,0.1325111111111111
1961-01-28,0.0014471704959257,0.000247761005309,-7.345364722995101e-24,0.0,2.5685567389035625e-08,-267.82607452999304,0.0006889689172742,0.0024338867124448,0.3540573978636254,0.3280141376593509,0.3056361783665445,0.3527689996941661,101509.7041775805,3842425.4424097217,-0.7396057144779057,-2.2901392123942514,0.3168555555555555
1961-01-29,0.0021368162261792,0.0002234495504249,-7.345364722995101e-24,0.0,6.444184783793224e-09,-268.72703122514315,0.000757235972153,0.0002363390052803,0.3470970870655692,0.3305437702903854,0.3058078044887222,0.352671772573126,101533.34164333482,7403726.458326202,-0.4450992699785834,-1.5763378351275636,0.3074111111111111
1961-01-30,0.0044896488940085,0.0002204037586875,-7.345364722995101e-24,0.0,3.024925521316542e-09,-270.2034800205494,0.001139383330009,2.537060018995621e-05,0.3353627161533821,0.3298695713504354,0.305856726256499,0.3525649566972472,101696.43833675516,12611757.250727365,1.7857954908922968,-2.084255951028547,0.1359222222222222
1961-01-31,0.003428273243425,0.0002193468856052,-7.345364722995101e-24,0.0,2.4036187618006875e-10,-274.6390549456198,0.0010807774723501,1.7169968486996368e-06,0.3267749934577583,0.3275619002823223,0.3058137104252699,0.3524550819255518,102245.16633813738,15831305.66010611,1.5951428817624111,-0.6806178539965877,0.1333111111111111
1961-02-01,0.0041331367737092,0.0002185015870797,-7.345364722995101e-24,0.0,4.2557440941696517e-10,-273.1023425877023,0.0010413348863812,3.872102752211504e-06,0.3207353042096786,0.3249545700436236,0.3057438732179641,0.3523475970794297,101872.57212904886,16187137.153517026,2.544626901416201,0.3884506712379305,0.2027888888888889
1961-02-02,0.0034577238813218,0.0002176136890339,-7.345364722995101e-24,0.0,6.034549490833821e-10,-271.63374797878276,0.001090281726335,2.136045054612623e-06,0.3154318348857761,0.3220418671845125,0.3055897546825096,0.3522373039293047,101562.38401054262,16207879.043641962,0.9600909363285663,0.2908146457681911,0.1422111111111111
1961-02-03,0.0034516140877251,0.0002203599401436,-7.345364722995101e-24,0.0,5.951666085254484e-10,-267.8361872604538,0.0011342347669857,0.000417112090215,0.3111629823398192,0.319073463194899,0.305378637118527,0.3521266795583891,101214.6176563659,15630000.911175763,-1.2113862808856908,1.2079332542743146,0.1316777777777777
1961-02-04,0.0004215760935297,0.0002668429865486,-7.345364722995101e-24,2.652268978538689e-09,1.177581923884846e-09,-268.76555110333584,0.0004114388207226,0.004463901405466,0.3465029560728702,0.3200506025021956,0.3054085413288475,0.3520334041277077,100861.62659827218,2471622.8916652407,-0.6059477575371112,-0.8248979072207917,0.5324888888888889
1961-02-05,0.0013810303326789,0.0002336550096565,0.0002118350639476,6.756654075210927e-05,1.603056108137526e-05,-269.6665368011969,0.0006996465688461,0.0017736878754524,0.3536068306271733,0.325550162912578,0.305561578173803,0.3519432218683189,100930.71046423292,4365847.341434194,-0.1117686301264081,-2.573522174138706,0.5240222222222222
1961-02-06,0.0022174341095018,0.0002148766443579,0.0001893695024138,4.117743223880061e-07,1.9641077946396534e-05,-269.7798426132206,0.0006137675371887,8.134400723893958e-06,0.3438718520375637,0.3285299304738225,0.3057184582245154,0.3518472968889349,101282.132813085,7249932.119116893,0.3171850823792982,-1.8425572961509329,0.1594444444444444
1961-02-07,0.0024289324759784,0.0002138756423418,0.0001126481473558,0.0,1.1365069482866343e-05,-270.05219105936993,0.0010050614998025,0.0,0.3332772572400042,0.3276161245206463,0.3057394071778429,0.3517435370797853,101345.66565046566,14053526.673284268,0.2397834696876621,0.5703248068136895,0.1484555555555555
1961-02-08,0.0031647261103987,0.0002129735674083,2.961052933709852e-05,0.0,8.55965014140981e-06,-268.32540462353955,0.0013386716354646,2.1517271306947805e-06,0.3248133578026544,0.3250609916971227,0.3056068935086352,0.3516324118516756,101031.82696548176,16222176.958411774,-0.0572814777101587,0.0169737001909587,0.1560555555555555
1961-02-09,0.0033357932681644,0.0002125352289544,7.242462490729647e-07,0.0,6.304154545196252e-06,-266.1287517695154,0.000941993155117,5.3857351316484336e-05,0.3192839269133721,0.3225575256173559,0.3055035957111404,0.3515268845160733,100769.6737865644,10263722.39671402,-2.4919444593457527,-0.0847850482702812,0.1320111111111111
1961-02-10,0.0014795228997036,0.000222154095547,-7.345364722995101e-24,3.716912698851818e-07,2.601608409572296e-06,-270.8973688878909,0.0006737699077086,0.0014627337710434,0.3245792888358667,0.321396869753219,0.3055614825289033,0.3514324667871464,100763.6775457924,4155613.017285641,-1.8438501119192008,-0.8334651773794319,0.2877111111111111
1961-02-11,0.0040996659387061,0.0002105298764326,-7.345364722995101e-24,1.57306328142993e-07,2.025065383498195e-06,-268.04048250246126,0.0014521681901112,1.325729417248921e-06,0.3199832239890372,0.3198826924944857,0.3054342496768468,0.3513293776892169,101242.48066114882,15951904.367619373,1.738900438562299,-1.1094148555575316,0.1774555555555555
1961-02-12,0.0032996058237077,0.000209618531309,-7.345364722995101e-24,0.0,7.670304505114642e-07,-268.56674059852014,0.0013961912059957,0.0,0.3122544092503364,0.3169735215327602,0.3051146875534131,0.3512147974931232,101291.97007330932,15567497.64915283,0.0565036610818724,1.0432459091975623,0.1637888888888888
