date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_pressure,surface_solar_radiation_downwards_sum,u_component_of_wind_10m,v_component_of_wind_10m,runoff_sum_v
1961-01-01,0.0021010318549479,0.0002756670568293,0.001841234372251,2.329682775318916e-08,0.0001008465701293,-269.8173458020618,0.0006157419867787,9.62834178688323e-08,0.3129899437484007,0.3151462825844049,0.3128865398824872,0.3571655315718626,100861.32502659602,10023241.51372273,-1.0228473104950744,0.2998109108792652,0.1236499999999999
1961-01-02,0.000969777185205,0.0002853002249775,0.0012816738528654,0.0,7.211560983784931e-05,-269.5873140469757,0.0003773906082373,0.0010278035764313,0.3164148396682829,0.3144529177329923,0.3127483982674091,0.3570524679224675,100345.57748014345,3579616.127375088,0.0715857440251406,0.1377633360946175,0.12555
1961-01-03,0.0041206292165764,0.0002727345612626,0.0007231942985976,0.0,5.238669623609665e-05,-271.3510602835168,0.0011700655195736,1.291987302920461e-06,0.3156484059819922,0.3140620727816463,0.3125349394234306,0.3569347395909215,100845.96807467595,10475678.019000703,-0.2747527270593359,-2.9790330336682813,0.1251499999999999
1961-01-04,0.003960347748155,0.0002708946375004,0.0006206314691825,9.533222817162408e-05,7.680716565865854e-06,-273.2073012931621,0.0009615761803018,9.669272791408132e-05,0.3090609251376247,0.3128509978970645,0.3122746131802119,0.3568134210547622,101243.50683055416,12653598.334271636,-2.495204466932289,-1.993371665072278,0.12795
1961-01-05,0.0014060487345458,0.0002705333865838,0.0052214051366775,0.0007908158351645,6.559034671836299e-05,-273.6866391809451,0.000374764119151,0.0007956741992134,0.3068686200508119,0.3118091343211479,0.3121196597835532,0.3567010992266273,101466.41217534966,5011116.459535537,-0.8135343457845464,-1.2874649390071429,0.1435499999999999
1961-01-06,0.0021191358377529,0.0002724897486067,0.0043081757386413,0.0,0.0002841841764381,-273.0183505265667,0.0007346330255133,4.280040640851842e-07,0.3071773984525619,0.3106303609874419,0.3119002118961871,0.356584361593348,101422.96491258813,12474823.17804363,0.6151847293503878,0.1373209920870203,0.1655499999999999
1961-01-07,0.0021625188697735,0.0002733743988779,0.0027605844668147,5.592305454399953e-05,0.0002385407304791,-269.9693386777645,0.0007184122500313,0.0003851426488729,0.3073358290804515,0.3095161209580709,0.3116465468320549,0.3564651480533135,100701.06129664958,12509856.636875438,0.1358321451844392,1.0690439859802332,0.1286
1961-01-08,0.001940879162026,0.0002695136375195,0.0017522015035809,0.0,0.0002042881431376,-269.4438469561282,0.0007735175522336,4.161578208056937e-05,0.3075380041206104,0.3086407472627027,0.3113932041335547,0.3563464941230146,100134.91553570512,10118654.016185788,0.0612622539733682,0.9165467384301688,0.1212999999999999
1961-01-09,0.0004796123408688,0.0003449698355649,0.0058719528523963,0.0019206272701639,0.0002500847765859,-271.42515888755486,0.0004292577754163,0.0082144638662785,0.3485969343908007,0.3120730473014801,0.3112976113144233,0.3562386228868778,100512.51327763055,1515387.1724137932,-0.830333719979478,-2.907519660923309,0.37695
1961-01-10,0.0016547089218464,0.0002670655266908,0.0174833007354342,0.001523577950942,0.0001766537355467,-274.8987613207293,0.0006271449303061,0.0015613374292127,0.3515490694782024,0.3213548040602539,0.3113253807311267,0.3561325940117152,101897.49359610492,4295953.364532018,-1.276728599949004,-3.7813832622835006,0.21
1961-01-11,0.0020224700205389,0.0002633472544093,0.0181533416168191,0.0,9.898915572287249e-06,-277.12742854795516,0.0006462605884737,2.583170498837717e-06,0.3370622369344319,0.3240569260320052,0.3113692585862133,0.3560222064892283,102141.97557230736,12296893.766361715,-0.9379848754940082,-0.429497172316279,0.1229
1961-01-12,0.0022612196536843,0.0002683524873414,0.0154801077219681,0.0,0.0004243936696411,-274.75098738790035,0.0004961294296376,2.34842264035251e-06,0.3335165970766737,0.3246165638430812,0.3114419796644117,0.3559129570896793,101627.57800965884,13030473.494018298,1.0393925786941174,1.3940061537447086,0.1266
1961-01-13,0.0024344032429772,0.0002706112821155,0.0115558320917267,0.0,0.000640215815545,-272.94887360812857,0.0006199517370221,1.714602035463031e-06,0.333256108196526,0.3247394603153867,0.3114771709849289,0.3558026922719455,101403.02376565523,13203578.337086556,1.1533329279356206,1.4522417783177908,0.1513999999999999
1961-01-14,0.0025274649702856,0.000270741895355,0.0070464035560344,0.0,0.0007251315356286,-270.43082604449654,0.000645163951882,1.725235051708296e-06,0.3337812433772988,0.3248404740672028,0.311477896810948,0.3556885674557383,101217.08341339637,13941399.356790988,1.0646882604160082,2.31299303015884,0.15225
1961-01-15,0.0037695200593432,0.0002651147486708,0.0039427379417553,3.991613163233306e-06,0.0004040633520291,-271.2738509934076,0.0010299006887278,7.122557929723293e-06,0.330185724093325,0.3245373755420789,0.3114256601559564,0.3555719731085013,101881.5891076056,13206417.736101331,1.021681975652823,-2.7061485721839578,0.1273
1961-01-16,0.0028715336735948,0.0002599039195625,0.0026404541645591,0.0,0.0001345167095778,-273.1268691006328,0.0009670333053987,1.2775253708241507e-06,0.3239093798861769,0.3233180651216196,0.3113273706286272,0.3554525391025887,101623.83891449224,14521395.551020406,0.9897977922434206,1.5846806556552666,0.12625
1961-01-17,0.0028056870519401,0.0002591156497083,0.0016771639117662,0.0,0.0001559895872912,-270.4631879969827,0.0009390367653789,0.0,0.3192413385110702,0.3214801482518961,0.3111856049169208,0.355332825795155,101357.34869099848,14229953.41590429,0.3134974875753261,0.3882337472485233,0.12505
1961-01-18,0.0023239428606107,0.0002572546194633,0.0008933568207724,0.0,0.0001021871388477,-269.70396579229686,0.0008560009764403,0.0,0.3157358594604034,0.3196000631163719,0.3110328933148493,0.3552137143785842,101175.64110068193,14022295.63265306,-0.8230669895528263,0.9638926658500616,0.1259
