date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_pressure,surface_solar_radiation_downwards_sum,u_component_of_wind_10m,v_component_of_wind_10m,runoff_sum_v
1961-01-01,0.0014015689646187,0.0003198540816047,0.0630950611090221,9.36367035227828e-05,2.330264284633822e-06,-286.09556959732475,0.0001779679065629,9.489353222900618e-05,0.3842815696855337,0.3684192598349377,0.366367230326787,0.4329508201196,54950.397304171485,14598871.859168172,2.7523988066685026,4.047588398429756,0.1138672619047619
1961-01-02,0.0016545137737882,0.0003193376786088,0.0627111718486041,0.0001971332075207,0.0,-284.82481827625713,0.0002546821827355,0.0002159103044663,0.3842638227951868,0.3684065359120423,0.3662812678750944,0.4328183885169056,54737.941749072896,12968108.236672765,4.157070258198185,4.421342464638358,0.1131563095238095
1961-01-03,0.0015756346216157,0.0003155843990341,0.0681664737851422,0.0021686342461295,1.1305958851138984e-08,-285.5144584139218,0.0002501974246515,0.0022007273248584,0.384257233894342,0.3683940473601917,0.3661969308356727,0.4326884850034615,54575.0230360782,13309291.996337948,3.5472689292332955,2.545933353985097,0.1125055952380952
1961-01-04,0.0007679460365096,0.0003017458798699,0.0983823416528045,0.0015289704386742,6.497583030219976e-07,-292.17009369616267,0.0002347052925352,0.0015355584183632,0.3842543428783397,0.3683816838861082,0.3661146593588625,0.4325611699728199,54671.04619099752,10409344.069945056,4.233763633346856,0.3693819264711188,0.1118465476190476
1961-01-05,0.0011390422794625,0.000294249511041,0.095288297210994,1.2053181145660793e-06,0.0,-292.10150257655755,0.0003110511835762,2.097514388083878e-06,0.3842507518276381,0.3683700377507282,0.3660339067262699,0.4324361166861326,55066.85308777329,15386718.945906349,4.7648858646515375,2.7284061268968496,0.1112009523809524
1961-01-06,0.0009813912626011,0.0003008357673813,0.0905297768543192,9.57775160401334e-05,1.3066788859082674e-05,-290.5218251149421,0.0002087475335371,9.907434738034196e-05,0.3842618970865151,0.3683588067285161,0.3659550970564617,0.4323134978175714,54838.43593265507,14526757.854198266,2.3675182813836804,2.719258970253468,0.1105521428571428
1961-01-07,0.0011564052423787,0.0002825216380691,0.0878787569642555,5.792806535499307e-06,0.0,-291.63206766530834,0.0002367365574734,6.6441175127050106e-06,0.3842616999489207,0.3683484803539943,0.3658777328239756,0.4321933371320784,54827.66527182312,14889651.660214484,4.2362219144684925,2.70053076895001,0.1099058333333333
1961-01-08,0.0015063895884606,0.0002767004386436,0.0847937116025058,1.643883980851568e-06,0.0,-287.6919660177922,0.0002878152635245,2.942114020261104e-06,0.3842564765260966,0.3683385908785563,0.3658018559958025,0.4320754848390084,54481.56852032173,14805150.793879148,4.845178971628183,2.631399124341579,0.1092623809523809
1961-01-09,0.0015763955461185,0.0002709907979716,0.0820283081363348,1.781733315355205e-06,4.879579731471992e-08,-288.8965119890314,0.0003264944063971,3.6897322309587153e-06,0.3842505628306589,0.3683290024645212,0.3657281269762316,0.4319600966494543,54586.38465563078,14325186.730996596,4.950035397970479,2.065449988635169,0.1086158333333333
1961-01-10,0.0012350254542316,0.0002652616433267,0.0801999116631993,3.401837812304464e-05,6.11490762704584e-07,-290.27886029359144,0.0002169913780397,3.5949262611544975e-05,0.3842486017074006,0.3683202125874606,0.3656556163548027,0.4318470828586598,54633.650199638,14187438.590530988,3.664791638843469,1.9395297335439168,0.1079945238095238
