date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_pressure,surface_solar_radiation_downwards_sum,u_component_of_wind_10m,v_component_of_wind_10m,runoff_sum_v
1961-01-01,0.0022914131899668,0.0004583497231949,0.0068845006894323,8.510017232095285e-07,0.0001520158491882,-276.4266290522519,0.0001174004099741,4.647903748460718e-06,0.4174096595059644,0.413960599196338,0.421851143887744,0.4324302646002742,65753.88689430733,13180757.722972976,2.6194661380227333,2.298843318961079,0.6390166666666667
1961-01-02,0.0023933906446803,0.0004567321234311,0.0058426915574132,0.0001950791798971,0.000107669693427,-277.17794291865715,0.0001223378607955,0.0002197103276374,0.4172021210144818,0.4138288663900062,0.4215406306350358,0.4323787572049977,65582.09614541742,13164755.829852575,1.3091204578421527,1.099757181729185,0.3784333333333333
1961-01-03,0.0014278433143781,0.0004542340325415,0.018860963013795,0.004328976304062,4.5929064045154495e-05,-281.3266419472409,6.299753743738705e-05,0.0043340353641808,0.4166252381678589,0.4136274543382612,0.4212324598790386,0.4323270716303982,65689.0095688728,11000579.800368551,-1.4011418833096043,-0.4050904504594795,0.37215
1961-01-04,0.0004652239020721,0.0004531366645337,0.0939120980777474,0.0077524052947732,4.0605929405577207e-05,-285.8514003088198,0.0001901951123655,0.0077574222877218,0.4161356427843313,0.4133522407038109,0.4209273237365861,0.4322750510786715,65655.01973640012,6197562.646191645,-1.0359882898354122,-1.3556614656315586,0.3667833333333334
1961-01-05,0.0002676508668581,0.0004513133408762,0.1166895398539075,8.630541128081245e-06,0.0,-292.93994776470356,0.0001713618483389,1.0021476622165674e-05,0.4152464358949153,0.4130498235290115,0.4206234568167082,0.4322205403122525,66081.23085425624,14043149.052825551,1.810494017835332,-0.1181702829598404,0.3627166666666666
1961-01-06,0.0001758258750877,0.0004503470216248,0.1057616662627648,6.869512539201346e-06,0.0,-296.53743336089406,9.22472312867971e-05,8.10127695198215e-06,0.4144687366524648,0.4126897411791639,0.4203191306335235,0.4321684028944161,65976.17044294828,14633063.384520886,0.8138264274128532,0.1286518634293139,0.3586666666666667
1961-01-07,0.0002431616962816,0.0004493617075117,0.1041049816684582,0.0006765735321918,0.0,-290.65285757410044,0.0001563207130233,0.0006799813140288,0.4139678323981607,0.4122566606645014,0.4200143312255835,0.43211280167054,65644.87665159834,11608871.140049145,1.9815002788196912,0.4931322362557677,0.3577999999999999
1961-01-08,0.0003046120073033,0.0004483590117616,0.0933668244382966,0.0001255341757464,9.717103963402041e-09,-288.923632532568,0.0001390672475328,0.0001281060850367,0.4135267643729357,0.4118201741422424,0.4197076876372416,0.4320562347635492,65471.3323839642,14397647.468058968,1.0699296248535168,0.9090340024227984,0.3533666666666666
1961-01-09,0.0003396300690509,0.0004477601210044,0.0916876453146594,0.0018513383279744,1.848658120044546e-05,-287.33401655217443,0.0001518989301627,0.0018541546984853,0.4133093207708447,0.4113988955425103,0.4193976731890055,0.4319998948521344,65747.07067961073,12593404.536240786,-0.3307890580581115,-0.9212971590855976,0.3469
1961-01-10,0.000232680934122,0.0004462832882451,0.1399483833031806,0.002792525076575,0.0,-289.94905294876025,0.0001773925784732,0.0027961300659945,0.4130999583088891,0.4109444872069613,0.4190871064336841,0.4319418204992546,66164.57758033247,10412976.149877148,-0.9047838699417364,-1.159139480872002,0.3430166666666667
