date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_pressure,surface_solar_radiation_downwards_sum,u_component_of_wind_10m,v_component_of_wind_10m,runoff_sum_v
1961-01-01,0.0018378046073095,6.981492512345033e-05,0.0031488532620552,6.557037776392492e-06,0.0001449567200686,-273.00283387293706,0.0002862564843349,6.929145660933012e-06,0.2976370158104399,0.3029718087993173,0.3004150069189901,0.3076997060467566,98710.36207316486,10999776.372480577,0.1624504905900847,1.0506098424422332,0.1529125
1961-01-02,0.0024613951669594,6.994294658489504e-05,0.0021587930650757,1.4833635326012233e-06,0.0001421247846692,-271.1135980361887,0.000554403003027,3.885124403503084e-06,0.2971419144807866,0.3019224544932203,0.3003232426387978,0.3076785248338793,98247.49454143236,10042547.457718724,1.3083041001067783,-0.418548046336743,0.1531374999999999
1961-01-03,0.0046268597089174,6.655581918818873e-05,0.0015777460748367,0.0,7.497512291525011e-06,-272.98320926257765,0.0009055878759829,1.291987302920461e-06,0.2926172765396702,0.3004062202865106,0.300130390599205,0.3076524428453629,98889.45827864614,10502614.197049882,1.394038000483728,-2.583912191249424,0.1528125
1961-01-04,0.0024145014098321,6.67097788380014e-05,0.001732749668358,0.0003982359381318,1.4417637934449583e-05,-274.3209690406552,0.000523825323503,0.0004005100883861,0.290206499260449,0.2990204802827649,0.2999909977268064,0.3076305329985336,99273.06526718369,11120814.120932328,-1.0410834070718336,-0.2372408053880607,0.1528
1961-01-05,0.0015489843379013,7.053418258009373e-05,0.0074635025205964,0.0007045610089812,0.000278862811312,-273.76552965499,0.0004136766202293,0.0007094502733932,0.2916498948417841,0.2978906291063513,0.2998726118909825,0.307609952776227,99369.72097685428,7428238.030401982,1.3576755111552086,-0.8833885577617812,0.1526
1961-01-06,0.0028464569852918,6.78894588531453e-05,0.005937131081276,0.0,0.0001093516152072,-274.4588931143635,0.000611730990601,4.2973207568504825e-07,0.2908979597085589,0.2968440981315375,0.2997216791405592,0.3075877889312388,99235.31530130818,12029836.88008107,1.752736883711466,-0.8200368476389174,0.1526999999999999
1961-01-07,0.0020590104718906,7.231355002033537e-05,0.0045364036827801,0.0002257974524511,0.0002991745745296,-271.96213888453195,0.0003474624398598,0.0002668253225901,0.2923805258436317,0.2961045998878738,0.2996079366459385,0.3075680354199636,98490.98573349325,12021657.179146497,0.8422348914604414,1.1267412713316474,0.1525
1961-01-08,0.0017459698263864,7.352178570064737e-05,0.003411494803689,1.208549022486639e-06,0.0003083571573525,-271.57469184542464,0.0005886638554876,6.23439798745045e-05,0.2933359381288388,0.295307165294135,0.2994197643148162,0.3075438094506888,98019.05992673234,12085002.975791017,0.6014933949748538,0.3064525386563463,0.152825
1961-01-09,0.0011741421078994,7.067033332044671e-05,0.0029845167395633,0.0001220864313751,9.493044913217782e-05,-272.8662542920935,0.0003865111993399,0.0004517747081406,0.2949867089607333,0.2950336502974927,0.2993102702042837,0.3075235111462936,98718.0895520238,5689704.398603761,-0.1297028713906772,-1.9793344863662088,0.152275
1961-01-10,0.0019529838651475,6.586798152036597e-05,0.0032997424863003,7.814714699134598e-05,5.694358740595464e-06,-275.91432054238527,0.0004028752710439,7.896438207914378e-05,0.2930990741072404,0.2947751299976896,0.2992093903396562,0.3075045444709163,100001.72410146576,7852301.747550951,-0.938099977508642,-1.8354588523890227,0.1535
1961-01-11,0.0030148520020399,6.587061409799382e-05,0.0031310258557594,0.0,1.2649989785166585e-05,-275.93524159650264,0.0003895046140769,2.583170498837717e-06,0.2905651803122794,0.2943722639329771,0.2991235585057538,0.3074866654488729,99946.72000104316,11397010.48350411,1.6027596918298013,-1.214678261559526,0.1533875
1961-01-12,0.0034367894509893,6.600116410914234e-05,0.002756380003073,0.0,2.307806685424284e-05,-274.90902791652695,0.0004469485448621,2.34842264035251e-06,0.2881568814480139,0.2937524828677984,0.2990190446347718,0.3074661429989774,99409.60950293948,12255220.106744733,2.4123620942195285,-0.8300026396536743,0.1519375
1961-01-13,0.0035419202128746,6.625258450088784e-05,0.0023892756334919,0.0,4.200970901050702e-05,-273.66093644745393,0.0004794576177313,1.714602035463031e-06,0.2861783839791573,0.2929530467141594,0.2988866756562199,0.3074474886668827,99211.47324323944,12633982.889314268,2.317509705341243,-0.7834298245717033,0.152075
1961-01-14,0.0026013537890711,6.85497140202513e-05,0.001497822848051,0.0,0.0001286309476291,-271.20522065320336,0.0005883274571805,1.725235051708296e-06,0.2848803680526447,0.291893712528313,0.2986878930316539,0.3074230871611124,99070.45621370924,13234434.209661074,1.3861827575439618,-0.6092167378134121,0.1517374999999999
1961-01-15,0.003534830252627,6.535734870978512e-05,0.0014259725819164,5.518661659051942e-05,5.127738143205511e-06,-274.16737662289125,0.0003512275642541,5.729720341762437e-05,0.2834382897109163,0.2911743580281579,0.298561269938174,0.307402564782806,99924.07439250652,6672670.820403107,1.993542540486375,-2.4234704987421027,0.151925
1961-01-16,0.002714137166366,6.627935826838816e-05,0.0011080390487182,0.0,4.599652131550646e-05,-274.3633786929573,0.0004096423406747,1.2775253708241507e-06,0.2820270527448533,0.2903945658544571,0.2984224490627566,0.307381848469603,99349.26721376962,13638744.262583042,1.6469240854690554,0.4800824912260259,0.1512625
1961-01-17,0.0034254692858128,6.606780238388331e-05,0.0007895465477564,0.0,3.777857705851742e-05,-272.92137253109144,0.0005233319218903,0.0,0.2802303947629422,0.2894578178522307,0.2982430826931732,0.3073600068471947,99237.88472541598,13708367.121270124,1.601881651398173,-1.401096193061927,0.1512875
1961-01-18,0.0022434006376841,6.612203784547885e-05,0.0005115563011391,5.432522762682158e-09,4.15471863882886e-05,-272.1062599339481,0.0003976433232423,6.045364686570556e-09,0.2789753945843932,0.288535196958431,0.2980643027815712,0.307336063225366,99028.21224348697,12473396.920617048,0.1419791476493778,0.6235112846915581,0.151275
1961-01-19,0.002381166835221,6.618202168881628e-05,0.0002798779082451,0.0,3.770643620995195e-05,-271.3481322891687,0.0007182239379589,0.0,0.2769808136199377,0.2872384289732674,0.2977862993625578,0.3073076399866268,98790.54356900808,13533925.061141765,1.368351910921724,-0.3064981486235985,0.1510125
1961-01-20,0.0030356293004947,6.546206120475027e-05,0.0001355359375586,0.0,1.9161760313743647e-05,-269.8674808769081,0.0007495063809765,1.3062615380476927e-06,0.2744097398780056,0.2858077610764548,0.2974781028788507,0.307278258169717,98704.4448608724,12371888.481477313,1.637872626696183,-0.905789125307058,0.1509125
1961-01-21,0.0027156889517489,6.515988357538791e-05,6.085417898228427e-05,0.0,1.277689986763982e-05,-269.9573935902002,0.0009274472567549,2.541734204442037e-06,0.2710677379826786,0.2840235999757784,0.2970871147359359,0.3072437927385835,98593.860145056,13675030.51998649,1.4739228873461727,0.2079393042282438,0.1513
